name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours
웨스턴 동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,오전진료 10:00~13:00 / 오후진료 14:30~19:00 / 야간진료 19:00~21:00 / 응급진료 21:00~09:00
원스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,월~토 10:00~20:00
백년동물병원,,,,,,,,,,,,,,,,,
바우라움 동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토요일 10:30~19:00 "
나루동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00
와우동물병원,,,,,,,,,,,,,,,,,
금천24시 K동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
바른펫 동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
디오빌동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,19:00,19:00,19:00,"평일 10:00~20:00/주말,공휴일 10:00~19:00"
에이원동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,15:00,19:00,19:00,19:00,14:00,매일 10:00~19:00 / 목요일 10:00~15:00 / 공휴일 10:00~14:00
월드펫동물종합병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:00,21:00,21:00,21:00,21:00,20:00,20:00,20:00,"평일 09:30~21:00 / 주말,공휴일 09:30~20:00"
제연동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,16:00,,,평일 10:00~19:30 / 토요일 10:00~16:00
드림동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,19:00,,,평일 09:30~19:00 / 토요일 09:30~19:00
고려동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,9:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 09:00~20:00 / 토요일,공휴일 09:00~19:00"
사당동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,21:00,21:00,21:00,21:00,21:00,19:00,,,평일 10:00~21:00/토 10:00~19:00
닥터캣고양이병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,평일 10:00~19:00 / 토요일 10:00~19:00
진서동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토 09:00~19:00"
라온펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,월~토 10:00~20:00
워너비동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,18:00,평일 10:00~20:00 / 토요일 10:00~19:00 / 공휴일 10:00~18:00
올리브동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,19:00,19:00,,평일 10:00~21:00/주말 10:00~19:00
일오삼동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:30,20:30,20:30,20:30,20:30,19:00,,19:00,"평일 10:00~20:30 / 토,공휴일 10:00~19:00"
러브마이펫동물병원,,,,,,,,,,,,,,,,,
브이케어 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00
내방동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 주간진료 10:00~22:00 / 매일 야갼진료 20:00~22:00
24시SKY 동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
늘푸른종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,16:00,19:00,16:00,"매일 09:30~19:00 / 토,공휴일 09:30~16:00"
아델동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00
텐즈힐링동물병원,11:00,11:00,11:00,11:00,11:00,11:00,,11:00,20:00,20:00,20:00,20:00,20:00,17:00,,17:00,"평일 11:00~20:00 / 토,공휴일 11:00~17:00"
파라곤동물병원,10:30,10:30,10:30,10:30,10:30,,,,18:00,18:00,18:00,18:00,18:00,,,,평일 10:30~18:00
건강한동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00
미소로동물병원,9:30,9:30,9:30,9:30,9:30,,10:00,10:00,21:00,21:00,21:00,21:00,21:00,,20:00,20:00,"평일 09:30~21:00/일,공휴일 10:00~20:00"
진정훈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,14:00,,,평일 10:00~18:30/토 10:00~14:00
스마트동물병원,10:00,10:00,10:00,10:00,10:00,10:00,12:00,,20:00,20:00,20:00,20:00,20:00,19:00,17:00,,평일 10:00~20:00/토 10:00~19:00/일 12:00~17:00
다온동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:00,20:00,20:00,20:00,20:00,18:00,18:00,,평일 10:00~20:00 / 주말 10:00~18:00
대형동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,18:30,18:30,18:30,18:30,18:30,12:30,,,평일 09:30~18:30 / 토 09:30~12:30
화랑동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,매일 09:00~18:00(13:00이후 예약진료만 진행)
서울탑동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00
개포동물병원,10:00,10:00,10:00,10:00,10:00,,,,21:00,21:00,21:00,21:00,21:00,,,,평일 10:00~21:00
파리스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,20:00,20:00,,평일 10:00~21:00 / 주말 10:00~20:00
세종동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,21:00,21:00,21:00,21:00,21:00,21:00,,,평일 9:00~21:00 / 토요일 9:00~21:00
산들산들동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,일반진료 매일 10:00~20:00 / 야간진료 평일 20:00~24:00
땅콩동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,매일 10:00~18:00
24시 강서 젠틀리동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,"매일 00:00~09:00 (심야 응급진료,일요일 휴진) / 매일 10:00~20:00 (주간진료) / 매일 20:00~00:00 (야간 응급진료)"
불광동물병원,9:30,9:30,9:30,9:30,9:30,9:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:30~19:00/토 09:00~16:00
페토브동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00 / 토,공휴일 09:30~18:00"
24시 SD동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24시간 영업
씨에이치동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00/토 10:00~17:00
쿠키 동물병원,9:00,9:00,9:00,9:00,9:00,10:00,10:00,,19:00,19:00,19:00,19:00,19:00,19:00,19:00,,평일 09:00~19:00/주말 10:00~19:00
메인동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~02:00 (21:00~02:00 야간진료) / 일요일은 야간진료 휴진입니다.
보라매 웰 종합 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00
심재웅동물병원,,,,,,,,,,,,,,,,,
천호동물병원,,,,,,,,,,,,,,,,,
캣&덴탈 하이디 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
석촌동물병원,10:30,10:30,10:30,10:30,10:30,10:30,10:30,,19:30,19:30,19:30,19:30,19:30,18:30,15:30,,평일 10:30~19:30 /토요일 10:30~18:30 / 일요일 10:30~15:30
와우종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00/토 10:00~17:00
아인스동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 09:00~19:00 / 토요일 09:00~18:00
잠실종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00
라임동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,17:30,"평일 10:00~19:30 / 토,공휴일 10:00~17:30"
헬리오동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토 10:00~20:00(접수마감 19:00)"
목동동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,16:30,평일 10:00~19:30 / 토요일 10:00~17:30 / 공휴일 10:00~16:30
개포별빛동물병원,9:00,9:00,9:00,9:00,9:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"평일 09:00~20:00/토 10:00~20:00/일,공휴일 10:00~18:00"
금나래동물병원,10:00,10:00,10:00,14:00,10:00,10:00,10:00,10:00,19:30,19:30,19:30,20:00,19:30,19:30,20:00,20:00,"매일 10:00~20:00/진료시간 월,화,수,금,토 10:00~19:30/목 14:00~20:00"
올스타동물의료센터,9:30,9:30,9:30,9:30,9:30,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,20:00,20:00,20:00,"평일 09:30~21:00/주말,공휴일 10:00~20:00"
스마트동물병원동대문점,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
서울종합동물병원본원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:30~21:00
굿모닝 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00 / 토요일 10:00~16:00
한마음동물병원,,,,,,,,,,,,,,,,,
퍼피즌동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"평일,토 09:30~20:00/일,공휴일 09:30~18:00"
서울대학교관악캠퍼스수의대부속동물병원,9:00,9:00,9:00,9:00,9:00,,,,15:00,15:00,15:00,15:00,15:00,,,,평일 09:00~15:00 (사전예약제)
고려종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 09:30~19:00
송파동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00
서초동물병원,9:00,9:00,9:00,9:00,9:00,9:00,11:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,18:00,21:00,"평일,토,공휴일 09:00~21:00 / 일요일 11:00~18:00"
금강종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:00~20:00/토 09:00~19:00
채움동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:30~22:00 (24시간 입원환자 관리)
우리아이 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00
에이블동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,19:00,"평일 10:00~21:00/토,공휴일 10:00~19:00"
푸른숲 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,17:00,,,평일 10:00~19:30 / 토요일 10:00~17:00
모두동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,19:00,21:00,21:00,21:00,18:00,,"월,화,목,금,토 10:00~21:00 / 수요일 10:00~19:00 / 일요일 10:00~18:00"
공항축산동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00 / 토요일 10:00~16:00
누리봄동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:30~19:30(접수 마감 19:00)/토 10:00~16:00
서진동물병원,8:30,8:30,8:30,8:30,8:30,8:30,8:30,8:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 08:30~20:30
수정동물병원,10:00,10:00,10:00,10:00,10:00,11:00,,11:00,19:00,19:00,19:00,19:00,19:00,17:00,,17:00,"평일 10:00~19:00/토,공휴일 11:00~17:00"
오석헌동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,17:00,,17:00,"평일 10:00~19:00 / 토,공휴일 10:00~17:00"
아이펫동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,12:00,21:30,21:30,21:30,21:30,21:30,21:30,,19:00,"평일,토 09:30~21:30/공휴일 12:00~19:00"
워너비동물병원 용산점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
미드미동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"월~토 09:30~20:00/일,공휴일 10:00~18:00"
관악동물종합병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:30,20:30,20:30,20:30,20:30,19:00,19:00,19:00,"평일 10:00~20:30/주말,공휴일 10:00~19:00"
쿨펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
닥터윤24시동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,평일 00:00~24:00
일마레동물메디컬센터,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,"평일 10:00~20:00 / 주말,공휴일 예약진료"
가나동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:30~19:00 / 토요일 09:30~15:00
강남서초동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00 / 토요일 10:00~16:00
박효리군 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,"평일 10:00~19:00/토 10:00~15:00/일,공휴일 예약 진료"
베이지동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:00~19:00 / 토요일 09:00~15:00
ABC동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 09:30~20:30
우장산동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,,21:00,21:00,21:00,21:00,21:00,19:00,19:00,,평일 09:00~21:00 / 주말 09:00~19:00
스마트동물병원 길음점,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00 / 토,공휴일 10:00~19:00"
오거리동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00
미소동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00
강동동물병원,10:00,10:00,10:00,10:00,10:00,10:00,15:00,,21:00,21:00,21:00,21:00,21:00,21:00,19:00,,"평일,토요일 10:00~21:00 / 일요일 15:00~19:00"
이룸 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:30,19:30,19:30,19:30,19:30,19:30,19:30,19:30,"매일 10:00~19:30 (일반진료) / 월,화,수,토요일 19:30~21:00 (야간진료)"
365 마음동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00
라라동물의료원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,19:00,19:00,19:00,"평일 10:00~21:00/주말,공휴일 10:00~19:00"
담은동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00
아지동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00
아프리카동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,20:00,,20:00,"평일,토,공휴일 10:00~20:00"
보담동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,15:00,,15:00,"평일 10:00~19:00/토,공휴일 10:00~15:00"
Dr.수동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00/토 10:00~18:00
마곡나무 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00
행복한 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,9:30,21:00,21:00,21:00,21:00,21:00,21:00,20:00,21:00,매일 09:30~21:00 / 일요일 11:00~20:00
한국동물메디컬센터,,10:00,10:00,10:00,10:00,10:00,,,,19:00,19:00,19:00,19:00,19:00,,,"화,수,목,금,토 10:00~19:00"
초콜릿동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:30,20:30,20:30,20:30,20:30,19:00,,,평일 10:00~20:30 / 토요일 10:00~19:00
개봉동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00
모범동물병원,,,,,,,,,,,,,,,,,
달래동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,13:00,13:00,21:00,21:00,21:00,21:00,21:00,21:00,18:00,18:00,"평일,토 10:00~21:00/일,공휴일 13:00~18:00"
비타민동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00
서서울동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,19:00,17:00,17:00,"매일 09:30~19:00/일,공휴일 09:30~17:00"
청담동물종합병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00
라이프동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,21:00,평일 10:00~21:00/토 10:00~19:00/공휴일 10:00~21:00
한동물병원 개포점,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,19:00,,19:00,"평일,토,공휴일 10:00~19:00"
24시스마트동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
두리틀동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00
그림책 읽어주는 동물병원,9:30,9:30,9:30,9:30,9:30,,,,19:30,19:30,19:30,19:30,19:30,,,,평일 09:30~19:30
닥터펫동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00 / 야간 응급진료 22:30~08:00
방주종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
행복한세상동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
윤신근동물병원,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:30~20:00
참동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:30,20:30,20:30,20:30,20:30,19:00,15:00,,평일 10:00~20:30 / 토 10:00~19:00 / 일 10:00~15:00
소망동물병원,,,,,,,,,,,,,,,,,
한성동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,16:00,,16:00,"평일 10:00~19:00/토,공휴일 10:00~16:00"
수락동물병원,,,,,,,,,,,,,,,,,
해맑은동물병원,10:00,10:00,10:00,10:00,10:00,10:00,12:00,,21:00,21:00,21:00,21:00,21:00,21:00,20:00,,"평일,토 10:00~21:00/일 12:00~20:00"
애니컴메디컬센터,9:00,9:00,9:00,9:00,9:00,9:00,11:00,9:00,20:30,20:30,20:30,20:30,20:30,20:30,18:00,20:30,매일 09:00~20:30/일 11:00~18:00
24시잠실베스트동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00 (일반진료) / 매일 22:00~10:00 (응급진료)
월드펫동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,19:00,19:00,19:00,19:00,19:00,18:00,16:00,16:00,"평일 09:00~19:00/토 09:00~18:00/일,공휴일 09:00~16:00"
CT종합동물병원,,,,,,,,,,,,,,,,,
트윈스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,17:00,,,평일 10:00~19:30 / 토요일 10:00~17:00
바라봄동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 10:00~19:00 / 토요일 10:00~15:00
사랑이있는동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:30~20:00/토요일 09:30~19:00
새은평동물의료센터,9:00,9:00,9:00,9:00,9:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 09:00~20:00
우리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00/일 예약진료
송파 마리동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,,21:00,21:00,21:00,21:00,21:00,18:00,18:00,,평일 09:00~21:00 / 주말 09:00~18:00
하스펫탈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00
원효종합동물병원,,,,,,,,,,,,,,,,,
씨밀레동물병원,,,,,,,,,,,,,,,,,
공감동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00/토 10:00~17:00
더케이동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,20:00,20:00,"월~토 10:00~22:00/일,공휴일 10:00~20:00"
레스펫동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00
스마트동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00 (접수마갑 18:00 까지)
도그플러스동물병원,11:00,11:00,11:00,11:00,11:00,11:00,11:00,,21:00,21:00,21:00,21:00,21:00,21:00,18:30,,월~토 11:00~21:00/일 11:00~18:30
아이웰동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,20:00,18:00,18:00,"평일 10:00~21:00/토 10:00~20:00/일,공휴일 10:00~18:00"
우리집동물병원,9:30,9:30,9:30,9:30,9:30,9:00,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 09:30~19:30/토 09:00~18:00
24시 굿케어동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
파스텔동물병원,10:10,10:10,10:10,10:10,10:10,10:10,,,19:00,19:00,19:00,19:00,19:00,14:30,,,평일 10:10~19:00 / 토 10:10~14:30
마이펫동물의료센타,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
성내동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,20:00,,20:00,"평일 10:00~21:00 / 토,공휴일 10:00~20:00"
드림동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00
디아크동물종합병원,,,,,,,,,,,,,,,,,
동물병원 다온,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,일반진료 10:00~22:00/응급진료 24:00~08:00
레미동물병원,10:00,10:00,,10:00,10:00,10:00,10:00,,20:00,20:00,,20:00,20:00,20:00,20:00,,"월,화,목,금,주말 10:00~20:00"
