HospitalID,name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours
193,유케어종합동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
194,수동물병원,600,600,600,600,600,0,0,0,1200,1200,1200,1200,1200,0,0,0,평일 10:00~20:00
195,로엘동물병원,570,570,570,570,570,0,690,0,1260,1260,1260,1260,1260,0,1200,0,평일 09:30~21:00/일 11:30~20:00
196,이리온 양재점,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~21:00
197,대학로동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 10:00~20:00/토 10:00~19:00
198,봄빛동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
199,쿨독 동물병원,570,570,570,570,570,570,0,0,1170,1170,1170,1170,1170,1110,0,0,평일 09:30~19:30/토 09:30~18:30
200,석동물병원,570,570,570,570,570,570,0,570,1200,1200,1200,1200,1200,1080,0,1080,"평일 09:30~20:00/ 토,공휴일 09:30~18:00"
201,커비동물병원,630,630,630,630,630,0,0,0,1110,1110,1110,1110,1110,0,0,0,평일 10:30~18:30
202,금란종합동물병원,600,600,600,600,600,0,0,0,1200,1200,1200,1200,1200,0,0,0,평일 10:00~20:00
203,스킨앤이어동물병원,570,570,570,570,570,540,0,0,1110,1110,1110,1110,1110,900,0,0,평일 09:30~18:30 / 토요일 09:00~15:00
204,한양종합동물병원,540,540,540,540,540,540,540,540,1290,1290,1290,1290,1290,1290,1290,1290,매일 09:00~21:30
205,오주동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
206,마루동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,"평일 10:00~19:00/토 10:00~17:00/일,공휴일은 예약진료만 가능"
207,갤러리아동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
208,고덕24시동물병원,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,매일 주간진료 10:00~22:00 / 매일 야간진료 22:00~10:00
209,이든동물의료센터,540,540,540,540,540,540,540,540,1320,1320,1320,1320,1320,1320,1320,1320,일반진료 09:00~22:00
210,삼성동물병원,540,540,540,540,540,540,570,540,1200,1200,1200,1200,1200,1200,1170,1200,매일 09:00~20:00 / 일 09:30~19:30
211,행복한동물병원,570,570,570,570,570,570,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 09:30~19:00 / 토요일 09:30~18:00
212,애니케어동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1080,1080,1080,"평일 10:00~19:00/주말,공휴일 10:00~18:00"
213,우신동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
214,가온동물병원,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~21:00
215,예일동물병원,600,600,600,600,600,600,0,0,1260,1260,1260,1260,1260,1200,0,0,평일 10:00~21:00 / 토요일 10:00~20:00
216,신영동물병원,570,570,570,570,570,570,570,570,1230,1230,1230,1230,1230,1230,1230,1230,매일 09:30~20:30
217,에이드 동물병원,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,일반진료 매일 10:00~22:00/응급진료 매일 22:00~10:00
218,라파엘동물병원,570,570,570,570,570,570,570,570,1140,1140,1140,1140,1140,1140,1140,1140,매일 09:30~19:00
219,청담동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
220,페트로동물의료원,600,600,600,600,600,600,600,0,1230,1230,1230,1230,1230,1140,1140,0,평일 10:00~20:30 / 주말 10:00~19:00
221,세명동물병원,540,540,540,540,540,540,0,0,1200,1200,1200,1200,1200,1110,0,0,평일 09:00~21:00 (접수마감 20:00)/토 09:00~19:00 (접수마감 18:30)
222,이을반려동물케어센터,600,600,600,0,600,600,0,0,1140,1260,1140,0,1260,1140,0,0,"월,수,토요일 10:00~19:00 / 화,금요일 10:00~21:00(야간진료)"
223,로얄동물메디컬센터 강동,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
224,서울허브동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,720,0,0,평일 10:00~20:00 / 토요일 10:00~12:00 (100% 예약제)
225,안정택동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1110,0,0,평일 10:00~20:00(진료마감 19:30)/토 10:00~19:00 (진료마감 18:30)
226,아프리카동물병원,570,570,570,570,570,600,0,600,1200,1200,1200,1200,1200,1140,0,1140,"평일 09:30~20:00/토,공휴일 10:00~19:00"
227,도담동물병원,600,600,600,600,600,600,0,660,1140,1140,1140,1140,1140,1080,0,1080,평일 10:00~19:00/토 10:00~18:00/공휴일 11:00~18:00
228,프라임동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00/ 토 10:00~17:00
229,좋아서하는동물병원,600,600,600,600,600,0,0,0,1140,1140,1140,1140,1140,0,0,0,평일 10:00~19:00
230,금강동물병원,570,570,570,570,570,570,570,570,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:30~21:00
231,쿨펫동물병원,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,매일 10:00~22:00
232,닥터베토벤동물병원,570,570,570,570,570,570,0,570,1200,1200,1200,1200,1200,0,1170,1200,"평일,공휴일 09:30~20:00 / 토요일 09:30~19:30"
233,두암한방동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
234,한빛동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:00~19:00 / 토 10:00~18:00
235,대현동물병원,570,570,570,570,570,570,660,570,1140,1140,1140,1140,1140,1080,1080,1080,"평일 09:30~19:00 / 토,공휴일 09:30~18:00 / 일요일 11:00~18:00"
236,에코동물병원,540,540,540,540,540,540,540,0,1260,1260,1260,1260,1260,1080,1080,0,평일 09:00~21:00 / 주말 09:00~18:00
237,24시OK동물병원,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,일반진료 매일 09:00~21:00 / 매일 21:00~09:00 입원환자만 관리(응급진료~VIP동물의료센터 청담점 연계진료)
238,꿈의숲동물병원,600,600,600,600,600,600,0,600,1170,1170,1170,1170,1170,900,0,900,"평일 10:00~19:30 / 토,공휴일 10:00~15:00"
239,한마음동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
240,해성동물병원,570,570,570,570,570,570,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 09:30~19:00 / 토요일 09:30~17:00
241,동물치과병원 메이,570,570,570,570,570,0,0,660,1140,1140,1140,1140,1140,0,0,1080,평일 09:30~19:00/공휴일 11:00~18:00
242,이층애고양이동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
243,웰펫동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
244,포유동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,960,0,0,평일 10:00~19:00 / 토요일 10:00~16:00
245,꿈이크는동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1140,1200,1200,매일 10:00~20:00 / 토요일 10:00~19:00
246,논현동물병원,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
247,방학동물병원,570,570,570,570,570,570,570,0,1260,1260,1260,1260,1260,1140,1140,0,평일 09:30~21:00/주말 09:30~19:00
248,건국대학교 부속동물병원,540,540,540,540,540,0,540,0,1050,1050,1050,1050,1050,0,1080,0,"평일 09:00~17:30/응급의학과 월,수,목,금 14:00~22:00/일 09:00~18:00"
249,24시 더힐동물의료센터,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00(일반진료)/21:00~09:00(야간응급진료)
250,엉클장동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,900,0,0,평일 10:00~19:00/토 10:00~15:00
251,로이동물병원,600,600,600,600,600,0,600,600,1200,1200,1200,1200,1200,0,1080,1080,"평일 10:00~20:00 / 일,공휴일 10:00~18:00"
252,빛가온동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
253,태일동물병원,540,540,540,540,540,540,0,540,1080,1080,1080,1080,1080,1080,0,1080,"평일,토,공휴일 09:00~18:00"
254,래이동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
255,강북동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
256,이상윤동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
257,닥터표동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,1200,0,1080,"평일,토요일 10:00~20:00 /공휴일 10:00~18:00"
258,이태원동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,매일 09:00~18:00
259,홍상희동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
260,메종동물병원,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~21:00
261,유앤동물의료원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
262,토론토동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
263,동물은내친구,540,540,540,540,540,0,660,600,1200,1200,1200,1200,1200,0,1020,1080,평일 09:00~20:00 / 일요일 11:00~17:00 / 공휴일 10:00~18:00
264,어울림동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00 / 토요일 10:00~17:00
265,경인동물의료센터,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00 주간/야간 21:00~09:00
266,신월라온동물의료센터,600,600,600,600,600,600,600,0,1260,1260,1260,1260,1260,1260,1080,0,"평일,토요일 10:00~21:00 / 일요일 10:00~18:00"
267,동물병원 위드,570,570,570,570,570,0,0,600,1200,1200,1200,1200,1200,0,0,1080,평일 09:30~20:00/공휴일 10:00~18:00
268,은행나무 종합동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
269,나래동물병원,600,600,600,600,600,540,0,0,1080,1080,1080,1080,1080,690,0,0,평일 10:00~18:00 / 토요일 09:00~11:30
270,다온동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00 / 토요일 10:00~18:00
271,시온동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1140,0,0,평일 10:00~19:00 / 토 10:00~19:00
272,민트동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1200,0,0,평일 10:00~20:00/토 10:00~20:00
273,문정힐스 동물병원,600,600,600,600,600,600,600,0,1200,1200,1200,1200,1200,1140,1140,0,평일 10:00~20:00/주말 10:00~19:00
274,우리동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,930,0,0,평일 10:00~19:30 / 토요일 10:00~15:30
275,열린동물병원,570,570,570,570,570,570,0,0,1260,1260,1260,1260,1260,1260,0,0,"평일,토 09:30~21:00"
276,아차산동물병원,600,600,600,600,600,600,600,600,1230,1230,1230,1230,1230,1140,1140,1140,"매일 10:00~20:30 / 주말,공휴일 10:00~19:00"
277,츄츄 동물병원,570,570,570,570,570,570,570,570,1200,1200,1200,1200,1200,1200,1200,1200,매일 09:30~20:00
278,용강동물병원,540,540,540,540,540,540,600,600,1200,1200,1200,1200,1200,1200,1140,1140,"평일,토요일 09:00~20:00 / 일,공휴일 10:00~19:00"
279,강서동물종합병원,600,600,600,600,600,600,0,0,1080,1080,1080,1080,1080,1020,0,0,평일 10:00~18:00 / 토요일 10:00~17:00
280,정말로동물병원,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00
281,망원 동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,900,0,0,평일 10:00~19:00 / 토요일 10:00~15:00
282,연희동물병원,600,600,600,600,600,0,0,0,1140,1140,1140,1140,1140,0,0,0,평일 10:00~19:00
283,미래지동물의료센터,540,540,540,540,540,540,600,0,1320,1320,1320,1320,1320,1320,1140,0,월~토 09:00~22:00/일 10:00~19:00
284,태능동물병원,580,580,580,580,580,580,0,0,1110,1110,1110,1110,1110,960,0,0,평일 09:40~18:30/토 09:40~16:00
285,24시 치유동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
286,중곡동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,840,1170,1080,0,0,"월,화,수,금 10:00~19:30 / 목요일 10:00~14:00 / 토요일 10:00~18:00"
287,라온동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1140,1140,1140,"평일 10:00~20:00 / 주말,공휴일 10:00~19:00"
288,행복한동물병원,600,600,600,600,600,600,780,780,1260,1260,1260,1260,1260,1260,1140,1140,"평일,토 10:00~21:00/일,공휴일 13:00~19:00"
289,아프지말게동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 10:00~20:00 / 토요일 10:00~19:00
290,송파원 동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
291,365동물병원,570,570,570,570,570,570,570,570,1200,1200,1200,1200,1200,1140,1020,1020,"평일 09:30~20:00 / 토요일 09:30~19:00 / 일요일,공휴일 09:30~17:00"
292,경희궁 바른 동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1080,0,0,평일 10:00~19:30/토 10:00~18:00
293,24시 수 동물병원,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,일반진료 10:00~22:00/응급진료 22:00~10:00
294,베이동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
295,화신종합동물병원,540,540,540,540,540,540,630,0,1200,1200,1200,1200,1200,1200,1050,0,"평일,토 09:00~20:00/일 10:30~17:30"
296,예은동물병원,570,570,570,570,570,570,570,570,1200,1200,1200,1200,1200,1200,1080,1200,"평일 09:30~20:00/토,공휴일 09:30~20:00/일 09:30~18:00"
297,봄봄동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,1080,0,1080,"평일 10:00~20:00/토,공휴일 10:00~18:00"
298,콩닥동물병원,600,600,600,600,600,600,600,600,1290,1290,1290,1290,1290,1290,1170,1290,매일 10:00~21:30 / 일요일 10:00~19:30
299,수 동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
300,해태동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
301,뉴욕동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 10:00~20:00 / 토요일 10:00~19:00
302,앙리 동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1080,0,0,평일 10:00~19:30 / 토요일 10:00~18:00
303,마리스동물의료센터,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1080,1080,"평일,토요일 09:00~21:00 / 일,공휴일 09:00~18:00"
304,박철환동물병원,570,570,570,570,570,570,570,570,1140,1140,1140,1140,1140,1140,1140,1140,매일 09:30~19:00
305,오늘동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,1140,0,0,월~토 09:00~19:00
306,VIP동물의료센터 노원점,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,주간진료 매일 10:00~19:00/ 야간진료 19:00~09:00(일요일 제외)
307,수서동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1200,0,0,"평일,토요일 10:00~20:00"
308,쓰담쓰담동물병원,630,630,630,630,630,630,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:30~19:00 / 토요일 10:30~17:00
309,오류동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:00~19:00 / 토요일 10:00~18:00
310,킴리동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
311,동물의왕국동물병원,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,매일 10:00~22:00
312,24시 우리들동물메디컬센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
313,미래동물병원,570,570,570,570,570,600,0,600,1140,1140,1140,1140,1140,1080,0,1080,"평일 09:30~19:00/토,공휴일 10:00~18:00"
314,강남동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
315,골드퍼피동물병원 공릉점,660,660,660,660,660,660,660,660,1320,1320,1320,1320,1320,1320,1320,1320,매일 11:00~22:00
316,아이윌24시동물병원,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
317,오즈동물병원,600,600,600,600,600,600,600,780,1110,1110,1110,1110,1110,1020,1020,1020,평일 10:00~18:30 / 주말 10:00~17:00 / 공휴일 13:00~17:00
318,클로버동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1080,0,0,평일 10:00~19:30 / 토요일 10:00~18:00
319,가든펫동물병원,600,600,600,600,600,0,0,0,960,960,960,960,960,0,0,0,평일 10:00~16:00
320,한빛동물병원,570,570,570,570,570,570,0,570,1170,1170,1170,1170,1170,1050,0,1050,"평일 09:30~19:30/토,공휴일 09:30~17:30"
321,신풍동물병원,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
322,산책동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,960,0,0,평일 10:00~19:00 / 토요일 10:00~16:00
323,한양동물메디컬센터,540,540,540,540,540,540,540,540,1320,1320,1320,1320,1320,1320,1320,1320,매일 09:00~22:00
324,우신종합동물병원,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,일반진료 10:00~21:00/ 응급진료 22:00~10:00
325,아크리스동물의료센터,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
326,이황동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:00~19:00 / 토요일 10:00~18:00
327,아이러브펫동물병원 신도림점,660,660,660,660,660,660,660,660,1260,1260,1260,1260,1260,1260,1260,1260,매일 11:00~21:00
328,우리덕구동물병원,600,600,600,600,600,600,0,0,1110,1110,1110,1110,1110,990,0,0,평일 10:00~19:00(진료마감 18:30)/토 10:00~17:00(진료마감 16:30)
329,한국동물영상의학센터,660,660,660,660,660,660,660,660,1260,1260,1260,1260,1260,1260,1260,1260,매일 11:00~21:00
330,사랑동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
331,바른동물병원,600,600,600,600,600,600,0,0,1110,1110,1110,1110,1110,1080,0,0,평일 10:00~18:30 / 토요일 10:00~18:00
332,대한동물병원,600,600,600,600,600,540,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:00~19:00/토 09:00~18:00
333,하니동물의료센터,570,570,570,570,570,570,570,570,1320,1320,1320,1320,1320,1320,1320,1320,매일 09:30~22:00
334,현대종합동물병원,540,540,540,540,540,540,600,600,1260,1260,1260,1260,1260,1260,1200,1200,"평일,토 09:00~21:00/일,공휴일 10:00~20:00"
335,동물메디컬센터W,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,주간진료 10:00~19:00 / 야간진료 19:00~23:00 / 심야진료 23:00~06:00 / 야간진료 06:00~10:00
336,나래동물병원,600,600,600,600,600,600,0,0,1260,1260,1260,1260,1260,1200,0,0,평일 10:00~21:00(접수는 20:00까지)/토 10:00~20:00(접수는 19:00까지)
337,보람동물병원,570,570,570,570,570,570,0,0,1260,1260,1260,1260,1260,1260,0,0,월~토 09:30~21:00
338,동서울동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
339,러브펫동물병원,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00
340,원동물병원,600,600,600,600,600,600,0,600,1140,1140,1140,1140,1140,900,0,900,"평일 10:00~19:00 / 토요일,공휴일 10:00~15:00"
341,세인트필립동물병원,600,600,600,600,600,600,0,600,1140,1140,1140,1140,1140,1080,0,1080,"평일 10:00~19:00/토,공휴일 10:00~18:00"
342,응암동물병원,540,540,540,540,540,540,0,540,1200,1200,1200,1200,1200,960,0,960,"평일 09:00~20:00 / 토,공휴일 09:00~16:00 "
343,신사동물병원,540,540,540,540,540,540,540,540,1320,1320,1320,1320,1320,1320,1320,1320,매일 09:00~22:00
344,파파동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,840,0,0,평일 10:00~19:00 / 토요일 10:00~14:00
345,송이종합동물병원,540,540,540,540,540,540,540,540,1200,1200,1200,1200,1200,1200,1200,1200,매일 09:00~20:00
346,위드펫 종합동물병원,570,570,570,570,570,570,570,570,1140,1140,1140,1140,1140,1080,1080,1080,"평일 09:30~19:00 / 주말,공휴일 09:30~18:00"
347,우면동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
348,24시 우리동물메디컬센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
349,대치동물메디컬센터,480,480,480,480,480,480,480,480,1320,1320,1320,1320,1320,1320,1320,1320,"매일 00:00~24:00 / 일반진료 08:00~22:00 / 야간,응급 22:00~07:00"
350,위례S동물의료센터,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1170,0,0,"평일,토 10:00~19:30"
351,펫트리동물의료센터,600,600,600,600,600,600,600,0,1320,1320,1320,1320,1320,1320,1080,0,"평일,토 10:00~22:00 (접수는 30분전 마감)/일 10:00~18:00 (접수는 30분전 마감)"
352,잠실 준25시 동물병원,600,600,600,600,600,600,660,0,1260,1260,1260,1260,1260,1260,1140,0,"평일,토요일 10:00~21:00 / 일요일 11:00~19:00 (예약진료)"
353,다나동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 10:00~20:00/토 10:00~19:00
354,더독동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 10:00~20:00/토 10:00~19:00
355,로얄동물메디컬센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
356,도화동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,900,0,0,평일 10:00~19:00 / 토요일 10:00~15:00
357,두리동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00 / 토요일 10:00~18:00
358,오즈동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00 / 토 10:00~17:00
359,최영민 동물의료센터,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
360,퍼스동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
361,퍼스트동물의료센터,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1140,1140,1140,"평일 10:00~20:00 /주말,공휴일 10:00~19:00"
362,구로종합동물병원,600,600,600,600,600,600,0,0,1260,1320,1080,1260,1260,960,0,0,"월,목,금 10:00~21:00/화 10:00~22:00/수 10:00~18:00/토 10:00~16:00"
363,왈츠동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,"매일 10:00~20:00/미용,용품시간 별도"
364,가로수동물병원,600,600,600,600,600,600,660,600,1140,1140,1140,1140,1140,1140,1080,1140,매일 10:00~19:00 / 일요일 11:00~18:00
365,126.9468697,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1140,0,0,"평일,토요일 10:00~19:00"
366,어울동물의료센터,660,660,660,660,660,660,660,660,1260,1260,1260,1260,1260,1260,1260,1260,매일 11:00~21:00
367,헤이븐동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00/토 10:00~17:00
368,유현동물병원,570,570,570,570,570,570,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 09:30~20:00 /토 09:30~18:00
369,행복한동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,900,0,0,평일 10:00~19:30 / 토요일 10:00~15:00
370,두리동물병원,630,630,630,630,630,630,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:30~19:00 / 토요일 10:30~18:00
371,하비동물병원,540,540,540,540,540,540,540,540,1200,1200,1200,1200,1200,1020,1020,1020,"평일 09:00~21:00(접수마감 20:00) / 주말,공휴일 09:00~18:00 (접수마감 17:00)"
372,로잔동물의료센터,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1140,1140,1140,"평일 10:00~20:00/주말,공휴일 10:00~19:00"
373,조은동물병원,540,540,540,540,600,540,600,0,1260,1260,1260,1200,1260,1200,1140,0,"월,화,수요일 09:00~21:00 / 목,토요일 09:00~20:00 / 금요일 10:00~21:00 / 일요일 10:00~19:00"
374,한동물병원,570,570,570,570,570,570,0,600,1170,1170,1170,1170,1170,1050,0,1020,평일 09:30~19:30 / 토요일 09:30~17:30 / 공휴일 10:00~17:00
375,하나동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,960,0,0,평일 09:00~19:00 / 토요일 09:00~16:00
376,위너스 동물병원,600,600,600,600,600,600,0,0,1080,1080,1080,1080,1080,1080,0,0,"평일,토요일 10:00~18:00"
377,광진동물의료센터,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00 (주간진료) / 매일 21:00~09:00 (야간진료)
378,교대동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1140,0,0,"평일,토요일 10:00~19:00 "
379,웰니스 클리닉 청계천점,600,600,780,600,600,600,600,600,1200,1200,1200,1200,1200,1080,1080,1080,"월,화,목,금 10:00~20:00/수 13:00~20:00/주말,공휴일 10:00~18:00"
380,삼색이 동물병원,540,540,540,540,540,540,540,540,1140,1140,1140,1140,1140,1140,1140,1140,매일 09:00~19:00
381,더블유동물병원,570,570,570,570,570,570,0,0,1170,1170,1170,1170,1170,1140,0,0,평일 09:30~19:30 / 토요일 09:30~19:00
382,24시 글로리 동물병원,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
383,24시 예스 동물병원,650,650,650,650,650,660,0,660,1170,1170,1170,1170,1170,1080,0,1080,"평일 10:50~19:30 / 토,공휴일 11:00~18:00"
384,24시 시유동물메디컬센터,570,570,570,570,570,570,570,570,1260,1260,1260,1260,1260,1260,1260,1260,일반진료 매일 09:30~21:00/응급진료 21:00~09:30
385,여의도 동물병원,600,600,600,600,600,600,780,0,1200,1200,1200,1200,1200,1200,1140,0,월~토 10:00~20:00/일 13:00~19:00
386,디엔씨동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
