HospitalID,name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours,,,is24
304,박철환동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 09:30~19:00,,,0
305,오늘동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,월~토 09:00~19:00,,,0
306,VIP동물의료센터 노원점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,주간진료 매일 10:00~19:00/ 야간진료 19:00~09:00(일요일 제외),,,1
307,수서동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토요일 10:00~20:00",,,0
308,쓰담쓰담동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:30~19:00 / 토요일 10:30~17:00,,,0
309,오류동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00 / 토요일 10:00~18:00,,,0
310,킴리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
311,동물의왕국동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00,,,0
312,24시 우리들동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
313,미래동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 09:30~19:00/토,공휴일 10:00~18:00",,,0
314,강남동물병원,,,,,,,,,,,,,,,,,,,,0
315,골드퍼피동물병원 공릉점,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 11:00~22:00,,,0
316,아이윌24시동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
317,오즈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,13:00,18:30,18:30,18:30,18:30,18:30,17:00,17:00,17:00,평일 10:00~18:30 / 주말 10:00~17:00 / 공휴일 13:00~17:00,,,0
318,클로버동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 10:00~19:30 / 토요일 10:00~18:00,,,0
319,가든펫동물병원,10:00,10:00,10:00,10:00,10:00,,,,16:00,16:00,16:00,16:00,16:00,,,,평일 10:00~16:00,,,0
320,한빛동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:30,19:30,19:30,19:30,19:30,17:30,,17:30,"평일 09:30~19:30/토,공휴일 09:30~17:30",,,0
321,신풍동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
322,산책동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 10:00~19:00 / 토요일 10:00~16:00,,,0
323,한양동물메디컬센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00,,,0
324,우신종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,일반진료 10:00~21:00/ 응급진료 22:00~10:00,,,1
325,아크리스동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
326,이황동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00 / 토요일 10:00~18:00,,,0
327,아이러브펫동물병원 신도림점,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 11:00~21:00,,,0
328,우리덕구동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,16:30,,,평일 10:00~19:00(진료마감 18:30)/토 10:00~17:00(진료마감 16:30),,,0
329,한국동물영상의학센터,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 11:00~21:00,,,0
330,사랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
331,바른동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,18:00,,,평일 10:00~18:30 / 토요일 10:00~18:00,,,0
332,대한동물병원,10:00,10:00,10:00,10:00,10:00,9:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00/토 09:00~18:00,,,0
333,하니동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:30~22:00,,,0
334,현대종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,20:00,20:00,"평일,토 09:00~21:00/일,공휴일 10:00~20:00",,,0
335,동물메디컬센터W,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,주간진료 10:00~19:00 / 야간진료 19:00~23:00 / 심야진료 23:00~06:00 / 야간진료 06:00~10:00,,,1
336,나래동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,21:00,21:00,21:00,21:00,21:00,20:00,,,평일 10:00~21:00(접수는 20:00까지)/토 10:00~20:00(접수는 19:00까지),,,0
337,보람동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,21:00,21:00,21:00,21:00,21:00,21:00,,,월~토 09:30~21:00,,,0
338,동서울동물병원,,,,,,,,,,,,,,,,,,,,0
339,러브펫동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
340,원동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,15:00,,15:00,"평일 10:00~19:00 / 토요일,공휴일 10:00~15:00",,,0
341,세인트필립동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 10:00~19:00/토,공휴일 10:00~18:00",,,0
342,응암동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,9:00,20:00,20:00,20:00,20:00,20:00,16:00,,16:00,"평일 09:00~20:00 / 토,공휴일 09:00~16:00 ",,,0
343,신사동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00,,,0
344,파파동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,14:00,,,평일 10:00~19:00 / 토요일 10:00~14:00,,,0
345,송이종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:00~20:00,,,0
346,위드펫 종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,18:00,18:00,18:00,"평일 09:30~19:00 / 주말,공휴일 09:30~18:00",,,0
347,우면동물병원,,,,,,,,,,,,,,,,,,,,0
348,24시 우리동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
349,대치동물메디컬센터,8:00,8:00,8:00,8:00,8:00,8:00,8:00,8:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,"매일 00:00~24:00 / 일반진료 08:00~22:00 / 야간,응급 22:00~07:00",,,1
350,위례S동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,19:30,,,"평일,토 10:00~19:30",,,0
351,펫트리동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,22:00,22:00,22:00,22:00,22:00,22:00,18:00,,"평일,토 10:00~22:00 (접수는 30분전 마감)/일 10:00~18:00 (접수는 30분전 마감)",,,0
352,잠실 준25시 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,11:00,,21:00,21:00,21:00,21:00,21:00,21:00,19:00,,"평일,토요일 10:00~21:00 / 일요일 11:00~19:00 (예약진료)",,,1
353,다나동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00,,,0
354,더독동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00,,,0
355,로얄동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
356,도화동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 10:00~19:00 / 토요일 10:00~15:00,,,0
357,두리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
358,오즈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토 10:00~17:00,,,0
359,최영민 동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
360,퍼스동물병원,,,,,,,,,,,,,,,,,,,,0
361,퍼스트동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,19:00,19:00,19:00,"평일 10:00~20:00 /주말,공휴일 10:00~19:00",,,0
362,구로종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,21:00,22:00,18:00,21:00,21:00,16:00,,,"월,목,금 10:00~21:00/화 10:00~22:00/수 10:00~18:00/토 10:00~16:00",,,0
363,왈츠동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,"매일 10:00~20:00/미용,용품시간 별도",,,0
364,가로수동물병원,10:00,10:00,10:00,10:00,10:00,10:00,11:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,18:00,19:00,매일 10:00~19:00 / 일요일 11:00~18:00,,,0
365,126.9468697,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토요일 10:00~19:00",,,0
366,어울동물의료센터,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 11:00~21:00,,,0
367,헤이븐동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00/토 10:00~17:00,,,0
368,유현동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 09:30~20:00 /토 09:30~18:00,,,0
369,행복한동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,15:00,,,평일 10:00~19:30 / 토요일 10:00~15:00,,,0
370,두리동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:30~19:00 / 토요일 10:30~18:00,,,0
371,하비동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,20:00,20:00,20:00,20:00,20:00,17:00,17:00,17:00,"평일 09:00~21:00(접수마감 20:00) / 주말,공휴일 09:00~18:00 (접수마감 17:00)",,,0
372,로잔동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,19:00,19:00,19:00,"평일 10:00~20:00/주말,공휴일 10:00~19:00",,,0
373,조은동물병원,9:00,9:00,9:00,9:00,10:00,9:00,10:00,,21:00,21:00,21:00,20:00,21:00,20:00,19:00,,"월,화,수요일 09:00~21:00 / 목,토요일 09:00~20:00 / 금요일 10:00~21:00 / 일요일 10:00~19:00",,,0
374,한동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,17:00,평일 09:30~19:30 / 토요일 09:30~17:30 / 공휴일 10:00~17:00,,,0
375,하나동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:00~19:00 / 토요일 09:00~16:00,,,0
376,위너스 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,18:00,,,"평일,토요일 10:00~18:00",,,0
377,광진동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00 (주간진료) / 매일 21:00~09:00 (야간진료),,,1
378,교대동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토요일 10:00~19:00 ",,,0
379,웰니스 클리닉 청계천점,10:00,10:00,13:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,18:00,"월,화,목,금 10:00~20:00/수 13:00~20:00/주말,공휴일 10:00~18:00",,,0
380,삼색이 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 09:00~19:00,,,0
381,더블유동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:30,19:30,19:30,19:30,19:30,19:00,,,평일 09:30~19:30 / 토요일 09:30~19:00,,,0
382,24시 글로리 동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
383,24시 예스 동물병원,10:50,10:50,10:50,10:50,10:50,11:00,,11:00,19:30,19:30,19:30,19:30,19:30,18:00,,18:00,"평일 10:50~19:30 / 토,공휴일 11:00~18:00",,,0
384,24시 시유동물메디컬센터,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,일반진료 매일 09:30~21:00/응급진료 21:00~09:30,,,1
385,여의도 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,13:00,,20:00,20:00,20:00,20:00,20:00,20:00,19:00,,월~토 10:00~20:00/일 13:00~19:00,,,0
386,디엔씨동물병원,,,,,,,,,,,,,,,,,,,,0
387,한빛종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,10:00,10:00,20:00,20:00,20:00,20:00,20:00,19:00,17:00,17:00,"평일 09:30~20:00/토 09:30~19:00/일,공휴일 10:00~17:00 ",,,0
388,세진동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:30,19:30,19:30,19:30,19:30,19:30,19:30,19:30,매일 10:00~19:30,,,0
389,밀리언동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:30,19:30,19:30,19:30,19:30,17:30,,,평일 09:30~19:30/토 09:30~17:30,,,0
390,가나동물병원,,,,,,,,,,,,,,,,,,,,0
391,그린동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00 / 토요일 10:00~18:00,,,0
392,임재성동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,월~토 10:00~19:00,,,0
393,파랑새동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
394,한빛동물병원,,,,,,,,,,,,,,,,,,,,0
395,주주동물종합병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00,,,0
396,웰튼동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,00:00~24:00,,,1
397,서울동물병원,9:30,9:30,9:30,9:30,9:30,9:00,,10:00,18:00,18:00,18:00,18:00,18:00,17:00,,15:00,평일 09:30~18:00까지/토 09:00~17:00/공휴일 10:00~15:00,,,0
398,사랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,13:00,10:00,19:30,19:30,19:30,19:30,19:30,19:30,17:00,19:30,매일 10:00~19:30/일 13:00~17:00,,,0
399,연 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,월~금 09:00~20:00/토 09:00~19:00,,,0
400,금쪽같은내새끼동물병원,,,,,,10:00,10:00,,,,,,,20:00,20:00,,토~일 10:00~20:00,,,0
401,아이봄동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:30,20:30,20:30,20:30,20:30,20:30,16:30,,월~토 10:00~20:30/일 10:00~16:30,,,0
402,서울동물의료센터 별관동,9:00,9:00,9:00,9:00,9:00,,,,21:30,21:30,21:30,21:30,21:30,,,,평일 09:00~21:30,,,0
403,조아동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:30~19:00 / 토요일 09:30~17:00,,,0
404,프랜즈동물병원,9:30,9:30,9:30,9:30,9:30,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 09:30~20:00,,,0
405,비비펫동물병원,,,,,,,,,,,,,,,,,,,,0
406,다니엘동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
407,셀레네동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
408,ZOO동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00,,,0
409,서울햇빛동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,22:00,20:00,20:00,20:00,18:00,,17:00,"월,수,목,금 10:00~20:00/화 10:00~22:00/토 10:00~18:00/공휴일 10:00~17:00",,,0
410,힐스타동물병원,10:00,10:00,10:00,10:00,10:00,8:00,,8:00,21:00,19:00,21:00,21:00,19:00,16:00,,16:00,"월,수,목 10:00~21:00/화,금 10:00~19:00/토,공휴일 08:00~16:00/일 08:00~16:00(호텔,용품만 운영)",,,0
411,와우동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 09:30~19:30 / 토요일 09:30~18:00,,,0
412,브라운동물병원,,,,,,,,,,,,,,,,,,,,0
413,하이유 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00 / 토,공휴일 10:00~18:00",,,0
414,금호동물병원,10:00,10:00,10:00,10:00,10:00,10:00,12:00,,20:00,20:00,20:00,20:00,20:00,17:30,17:00,,평일 10:00~20:00 / 토요일 10:00~17:30 / 일요일 12:00~17:00,,,0
415,신반포동물병원,,,,,,,,,,,,,,,,,,,,0
416,보람동물병원,,,,,,,,,,,,,,,,,,,,0
417,다나동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
418,상도힐링동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
419,해피동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
420,바다동물병원,9:00,9:00,,9:00,9:00,9:00,9:00,,20:00,20:00,,20:00,20:00,19:00,19:00,,"월,화,목,금 09:00~20:00/주말 09:00~19:00",,,0
421,보듬동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00 / 토요일,공휴일 09:30~18:00",,,0
422,바론동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
423,위즈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00(목요일 휴무)/토요일,공휴일 10:00~19:00",,,0
424,도담동물병원,,,,,,,,,,,,,,,,,,,,0
425,H 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토 10:00~20:00 / 일요일 휴무(예약진료 운영)",,,0
426,연서동물종합병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
427,주주동물병원,9:30,9:30,9:30,9:30,9:30,9:30,10:00,10:00,22:00,20:00,20:00,22:00,20:00,20:00,18:00,18:00,"화,수,금,토 09:30~20:00/월,목 09:30~22:00/일,공휴일 10:00~18:00",,,0
428,가람동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00/토,공휴일 09:30~18:00",,,0
429,은마로동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:00,20:00,20:00,20:00,20:00,16:00,16:00,,평일 10:00~20:00 / 주말 10:00~16:00,,,0
430,양지가축동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00/토 10:00~16:00,,,0
431,아이본동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,19:00,20:00,20:00,매일 10:00~13:00(수술시간 및 예약진료)/14:00~20:00(외래진료)/토 10:00~19:00,,,0
432,이앤박동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,18:00,"평일 10:00~20:00/주말,공휴일 10:00~18:00",,,0
433,해맑은동물병원,10:00,10:00,10:00,10:00,10:00,,,,19:00,19:00,19:00,19:00,19:00,,,,평일 10:00~19:00,,,0
434,안박동물병원,10:00,10:00,10:00,10:00,10:00,,,,19:00,19:00,19:00,19:00,19:00,,,,평일 10:00~19:00,,,0
435,수동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 10:00~19:00 / 토요일 10:00~16:00,,,0
436,정겨운동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
437,가나종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:00~20:00,,,0
438,닥터스종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 10:00~21:00(접수마감 20:30),,,0
439,보라매동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 09:00~19:00/토 09:00~18:00,,,0
440,산책동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
441,선동물병원,10:00,,10:00,10:00,10:00,10:00,10:00,,19:30,,19:30,19:30,19:30,19:30,19:30,,"월,수,목,금,주말 10:00~19:30",,,0
442,유석동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,19:00,19:00,19:00,"평일 09:30 ~ 20:00/주말,공휴일 09:30 ~ 19:00",,,0
443,남산동물병원,,,,,,,,,,,,,,,,,,,,0
444,양천동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
445,열린종합동물병원,,,,,,,,,,,,,,,,,,,,0
446,링크 동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,18:00,21:00,매일 09:00~21:00/일 09:00~18:00,,,0
447,하나동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,19:30,19:30,19:30,19:30,19:30,14:00,,,평일 10:30~19:30 / 토요일 10:30~14:00,,,0
448,해봄동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
449,더싼동물병원,9:00,9:00,9:00,9:00,9:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:00~20:00/토 10:00~19:00,,,0
450,한얼동물병원,,,,,,,,,,,,,,,,,,,,0
451,길종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,17:00,,17:00,"평일 10:00~20:00/토,공휴일 10:00~17:00",,,0
452,영등포동물병원,9:00,9:00,9:00,9:00,9:00,9:00,10:00,,20:00,20:00,20:00,20:00,20:00,20:00,19:00,,월~토 09:00~20:00/일 10:00~19:00,,,0
453,동물을사랑하는사람들,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00,,,0
454,키다리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,16:00,,16:00,"평일 10:00~20:00 / 토,공휴일 10:00~16:00",,,0
455,사랑해요동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 09:30~19:00 / 토요일 09:30~18:00,,,0
456,나우동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,18:00,18:00,"평일,토요일 10:00~21:00 / 일요일,공휴일 10:00~18:00",,,0
